"","V1","V2","names","color"
"80","-0.275078132735562","1.4861421416737","20802","Less similar"
"81","0.0910720596253772","1.87330767668351","19125","Less similar"
"82","-0.671514061508937","-1.08082117588851","01179","Less similar"
"83","-0.233252738515825","1.47813982158215","20937","Less similar"
"84","-0.438707442757031","-0.572380728890137","05956","Less similar"
"85","-0.336872671931576","-1.12405359853045","13937","Less similar"
"86","1.8043419480473","-1.37307734385686","14387","Less similar"
"87","-1.40559254833481","-1.09404098063652","13001","Less similar"
"88","0.565236135789735","-0.320278820930447","02954","Less similar"
"89","-0.921580651254791","0.316851117957668","00726","Less similar"
"90","-0.183873029669368","-0.496116115379212","14775","Less similar"
"91","-1.57820509586707","-0.885202892506952","15209","Less similar"
"92","0.441723645306621","0.966085755496564","14252","Less similar"
"93","-0.129594332695725","-0.864741582189126","08818","Less similar"
"94","-0.817190960966911","-1.53607440785674","02744","Less similar"
"95","0.525945490768136","1.04094632849298","14301","Less similar"
"96","0.0917703426438018","1.87136098576966","18978","Less similar"
"97","-1.43869076687064","2.14088821025772","09393","Less similar"
"98","0.421179531298767","-0.314249212529183","02345","Less similar"
"99","1.64228293809925","1.88237016293204","20553","Less similar"
"100","-1.69802124214457","-1.80696957908652","13717","Less similar"
"101","-0.870531632010153","-0.898585743666147","19919","Less similar"
"102","-1.14653370439557","0.315390623451587","09316","Less similar"
"103","1.84762036633119","1.37252935209674","02929","Less similar"
"104","-0.325070796821985","1.48362142934517","21413","Less similar"
"105","-0.13265486121795","-0.611353182573212","14788","Less similar"
"106","0.0965846944454309","1.66194068924823","13426","Less similar"
"107","0.090268113796986","1.87153581575486","17717","Less similar"
"108","2.55948934261333","0.640295725772212","14600","Less similar"
"109","-0.583784692606089","-0.783976586950601","03919","Less similar"
"110","0.71204357884069","-0.849168122938704","18024","Less similar"
"111","-1.44571342526859","-0.34921077441482","15509","Less similar"
"112","-0.720515606335356","-0.194667378232577","02019","Less similar"
"113","0.137388283075912","0.202099306909816","02482","Less similar"
"114","-1.88829481537735","0.218910842955862","01448","Less similar"
"115","-0.335638026312284","-0.869383265172326","13896","Less similar"
"116","-1.07378890951237","0.318010784248628","03604","Less similar"
"117","-1.47928335670015","0.440194367327923","08946","Less similar"
"118","2.09748823571517","0.915809677257865","18267","Less similar"
"119","1.87795450210368","1.36654088793461","11569","Less similar"
"120","-0.729544249925575","-0.400743374959871","01484","Less similar"
"121","-0.232837153380785","1.51611280082149","20708","Less similar"
"122","1.42314641399389","0.606521367040554","13908","Less similar"
"123","-0.736130202488369","0.306977363285001","08738","Less similar"
"124","-0.758966072014463","0.985584292914386","20266","Less similar"
"125","-0.988759194973473","-1.15096530176388","10298","Less similar"
"126","-0.232327235578707","-0.622601758356541","04255","Less similar"
"127","-0.405806516050053","-1.23095586255347","14458","Less similar"
"128","-1.4959798930244","1.01509425582959","14042","Less similar"
"129","-0.778403645941571","0.0917148023738474","17241","Less similar"
"130","0.324993126502253","-1.06618258056579","10613","Less similar"
"131","-0.735900397122403","0.976504368385062","20206","Less similar"
"132","0.395815190023024","0.269005768367428","15865","Less similar"
"133","0.893358241537436","0.100973276262795","11536","Less similar"
"134","-0.768987833014684","0.998928065726664","20670","Less similar"
"135","0.797969165084142","0.121569004521481","06142","Less similar"
"136","0.464379735409937","-1.82307321154223","04898","Less similar"
"137","-1.34644069099769","-1.3704148357459","12922","Less similar"
"138","1.17201121240889","1.14057088319601","07078","Less similar"
"139","0.265019553108556","0.273765063437779","15359","Less similar"
"140","-0.400431044811629","2.04356391165327","20932","Less similar"
"141","1.5304287377938","1.66160643146282","01532","Less similar"
"142","-1.31674798452306","1.87253156406136","02086","Less similar"
"143","-0.522190940513521","0.859941869214126","21549","Less similar"
"144","-0.0457063436143109","1.75684780960091","18626","Less similar"
"145","-1.41380310888982","0.51323422265991","15975","Less similar"
"146","0.084418886216888","1.8737415695842","19129","Less similar"
"147","-1.41853472508305","-0.287654901416608","11272","Less similar"
"148","-1.28101928506084","-1.17690408133788","15554","Less similar"
"149","-1.29902990594993","-1.58477910489022","19619","Less similar"
"150","-0.241814517237054","1.42824727388881","18929","Less similar"
"151","1.86041230385293","-1.22854811961231","13607","Less similar"
"152","-0.759951943606066","0.986316649038216","20215","Less similar"
"153","0.691451508179554","1.31386034849543","13680","Less similar"
"154","-0.565858805357466","-0.328975099294048","13648","Less similar"
"155","-0.288570587735728","-0.548787452747331","08875","Less similar"
"156","-0.288570587735728","-0.548787452747331","08900","Less similar"
"157","-1.50811552672983","-0.532367993146604","15712","Less similar"
"158","-0.329209411391239","1.48633981861063","21199","Less similar"
"159","1.41887605654461","-0.898138485474439","18531","Less similar"
"160","-0.778565720488656","-0.356092148340556","18162","Less similar"
"161","-1.39949270540319","1.33134457968263","20135","Less similar"
"162","-0.0233650213990597","-0.746260415478144","13372","Less similar"
"163","1.71078634785881","0.669424419903608","02269","Less similar"
"164","-0.611697312260257","0.908875264039844","20326","Less similar"
"165","0.0319703214126921","-0.906889098188013","01618","Less similar"
"166","1.59399119521664","1.3544544429577","01404","Less similar"
"167","-0.504732480304035","-0.300580991227291","14439","Less similar"
"168","-0.602149084409591","-1.93306355195663","14275","Less similar"
"169","-0.690510706983105","0.931353196963796","20191","Less similar"
"170","-0.594707209034685","0.71937679703954","14624","Less similar"
"171","-0.404996000247936","-1.30789785596831","14162","Less similar"
"172","0.749304186158462","-0.198956096111523","06116","Less similar"
"173","-0.292526471569522","-1.05272611866508","13939","Less similar"
"174","-0.716030952819216","-0.666750849579826","02051","Less similar"
"175","0.239346276618454","0.00222954764154909","18833","Less similar"
"176","-1.7133681285033","-1.03550085386257","16791","Less similar"
"177","0.847263192563136","1.60301390259426","15853","Less similar"
"178","0.153083432145993","1.97906921584622","18968","Less similar"
"179","-1.36726065338135","-0.394722998650908","13870","Less similar"
"180","1.37277677387709","0.821000150202744","14224","Less similar"
"181","1.43891181192776","1.61977200555477","02504","Less similar"
"182","0.336762203476982","-0.286886591950991","09135","Less similar"
"183","-0.44418965049337","-1.34616453916453","06376","Less similar"
"184","-1.561295774503","-0.811131575021602","15588","Less similar"
"185","2.53892480915672","0.594302219833261","14255","Less similar"
"186","-1.55928149069693","-0.81055790410959","15619","Less similar"
"187","0.0861008209665482","0.726046703768731","12726","Less similar"
"188","0.228773490692905","0.167595453215562","17277","Less similar"
"189","0.228773490692904","0.167595453215562","17216","Less similar"
"190","-0.137146808487494","-0.282937052054553","01743","Less similar"
"191","-0.743628601937514","-0.68977984233271","02040","Less similar"
"192","1.02984173574615","2.12386967630107","13730","Less similar"
"193","0.987274671304027","-1.22361620057106","06128","Less similar"
"194","-0.405056966390684","-1.30792584524557","13956","Less similar"
"195","-0.23109571694318","-0.655073649305598","04879","Less similar"
"196","1.10917314763528","1.20251640215486","21362","Less similar"
"197","-0.761752767880125","0.986722448046138","21385","Less similar"
"198","-0.759851180968749","0.985885387978085","20117","Less similar"
"199","-0.405072431369268","-1.30793291365829","14193","Less similar"
"200","0.096341574720373","1.66216080757597","14176","Less similar"
"201","0.573696924941245","0.840062535940343","17353","Less similar"
"202","-0.819066322606237","-0.763875272188289","00818","Less similar"
"203","-0.837920363488011","-0.932699120304249","05912","Less similar"
"204","-0.405084288407853","-1.30793832457114","14016","Less similar"
"205","-0.405086574046931","-1.30793936677553","14245","Less similar"
"206","-0.405086574046931","-1.30793936677553","14304","Less similar"
"207","-0.405086574046931","-1.30793936677553","14308","Less similar"
"208","-0.53561056462123","0.174261677148092","10494","Less similar"
"209","-0.0262339116352197","1.76034766232841","18613","Less similar"
"210","-0.804006417833877","-0.468395151975619","08435","Less similar"
"211","-0.0711307206127739","1.47712635149106","20468","Less similar"
"212","-0.897412287429887","-0.552151248875021","13334","Less similar"
"213","-0.164547845582195","1.15925622571232","21123","Less similar"
"214","-0.928377014399322","-0.479899835651035","17555","Less similar"
"215","-1.68923508385599","1.0266036737558","14404","Less similar"
"216","-0.437212873473238","-0.407326427894759","05027","Less similar"
"217","0.307726261710168","-0.487065406597471","08193","Less similar"
"218","-0.405116746379277","-1.30795309962311","13979","Less similar"
"219","-0.335660838311642","-0.869396980122915","13862","Less similar"
"220","-0.758905454519673","1.00161945294126","21135","Less similar"
"221","1.87639590385141","-0.593453199353674","19373","Less similar"
"222","-1.24111434385908","0.410783529533082","15686","Less similar"
"223","1.17572411270048","-1.37271609828342","10403","Less similar"
"224","-0.72066523469074","-0.401122368589843","03151","Less similar"
"225","-1.08814511694838","-0.411502887913017","06488","Less similar"
"226","-0.405126533076415","-1.3079575440829","14123","Less similar"
"227","-0.929764738574335","2.12303866262111","03737","Less similar"
"228","1.41919125265022","1.41076650288097","06018","Less similar"
"229","1.84485596765464","-0.462588118160038","18637","Less similar"
"230","-0.405140539248764","-1.30796389639974","14272","Less similar"
"231","-0.405140539248764","-1.30796389639974","14348","Less similar"
"232","-0.405140539248764","-1.30796389639974","14373","Less similar"
"233","1.37061278297738","0.81266103018994","13644","Less similar"
"234","-1.31018731227942","1.80458683839038","20776","Less similar"
"235","2.55518710351889","0.639498019001193","13623","Less similar"
"236","-0.473274019481155","-0.394276675911189","02082","Less similar"
"237","-0.76003761442417","-1.24856991247506","01812","Less similar"
"238","-0.354098627352948","0.357573612665793","10175","Less similar"
"239","1.91390554751703","1.38856590827052","00580","Less similar"
"240","-0.326862058909506","1.48986054942616","21479","Less similar"
"241","-0.627798671480092","-0.967201744784804","02724","Less similar"
"242","-0.907846978115544","1.05290837754226","20228","Less similar"
"243","-1.30727666303357","-0.359617491263595","16990","Less similar"
"244","-0.405158724005518","-1.30797212935887","14049","Less similar"
"245","-0.405158724005518","-1.30797212935887","14075","Less similar"
"246","-0.405158724005517","-1.30797212935887","14082","Less similar"
"247","-0.540435357625167","-0.764004733690125","13857","Less similar"
"248","2.50993224628814","0.252700540983998","13636","Less similar"
"249","-1.41018459552882","-1.38223566259825","16703","Less similar"
"250","-0.573568885233506","-0.472906798733793","05493","Less similar"
"251","-1.51597078680169","-0.55514398730963","15524","Less similar"
"252","-0.075275492631789","-0.66705770469541","01544","Less similar"
"253","0.247162109111157","-1.11204335338578","10619","Less similar"
"254","2.337466737362","0.0295564996611507","13738","Less similar"
"255","-1.5608275481645","-0.820239234642714","15604","Less similar"
"256","-2.23651265040154","0.486858242023072","02521","Less similar"
"257","-0.26838771391668","1.50105390506881","20407","Less similar"
"258","-0.557355595241734","1.09815243268855","14278","Less similar"
"259","-0.767925104685266","0.989292210679003","20593","Less similar"
"260","0.389545270626959","0.912729619216461","13990","Less similar"
"261","-0.630216468306522","-0.939791343980537","14471","Less similar"
"262","-0.798599782888329","-0.363123994333886","02254","Less similar"
"263","0.188307274933632","-1.4344515634417","04147","Less similar"
"264","0.112868665671819","-0.064123579255557","13300","Less similar"
"265","-1.95528870400807","0.0910562498917232","02021","Less similar"
"266","2.59158414767403","0.666707978659994","13967","Less similar"
"267","-1.51731627181552","-0.5649003190961","15506","Less similar"
"268","-0.841643828168807","1.06113538678131","20711","Less similar"
"269","0.508713733629626","1.67724463949507","14664","Less similar"
"270","1.60629125958674","0.942987555334046","04290","Less similar"
"271","-1.95529310829994","0.091046478200189","02023","Less similar"
"272","-0.797505010094075","-0.397976422852959","02104","Less similar"
"273","1.24789532443837","0.331134542997524","02115","Less similar"
"274","0.164223644982827","-0.983143995888483","18128","Less similar"
"275","0.319201233695453","-1.13440251876438","08978","Less similar"
"276","-0.24355026538804","-0.636950408257722","01599","Less similar"
"277","-0.854377616642755","1.03447393146455","21346","Less similar"
"278","0.359127017100253","-0.404955133697816","05039","Less similar"
"279","0.201154853501966","-1.11285934322436","13626","Less similar"
"280","0.0142764313487672","1.78864971946999","18215","Less similar"
"281","-0.173109336481867","2.11133411848672","19311","Less similar"
"282","-0.0386804509500111","1.76063871318602","19313","Less similar"
"283","0.231289022048628","-0.950420584869967","11194","Less similar"
"284","-1.01578152406358","1.96070512932027","21206","Less similar"
"285","1.97960954578704","1.03862362543592","00606","Less similar"
"286","-0.248202304329934","1.47825893255208","20874","Less similar"
"287","1.80507357750427","-1.37153623305699","14384","Less similar"
"288","-0.733564207220913","-0.948392358646922","00686","Less similar"
"289","-1.51381248268506","-0.551395696725442","15586","Less similar"
"290","-0.176112381974458","2.11209593309605","19817","Less similar"
"291","-1.1738590591367","1.22913741607974","21166","Less similar"
"292","1.34644880052195","0.553330786063279","06153","Less similar"
"293","0.0618708052140684","-1.87691290610162","16148","Less similar"
"294","0.0580506761199503","-1.28155739402133","10742","Less similar"
"295","-1.35892591874531","-0.158855118774982","19777","Less similar"
"296","2.0955547422282","0.684352867549681","10471","Less similar"
"297","-0.863406069428592","-1.10169851086037","02063","Less similar"
"298","-1.56223175016632","-0.820720504122009","15507","Less similar"
"299","-1.14616784630832","1.22333044994202","20180","Less similar"
"300","-0.263603762643003","0.436074812042654","15043","Less similar"
"301","0.139962443051569","1.59971613909756","13519","Neutral"
"302","0.927335314538504","-0.478381943003347","13442","Neutral"
"303","1.88217350304956","0.949059979641701","08326","Neutral"
"304","1.60621323587843","0.0134926684468151","04152","Neutral"
"305","-0.896131847562623","1.08575583009584","20680","Neutral"
"306","2.3113709008875","-0.0269855755265503","12177","Neutral"
"307","-1.54036492405459","-1.1796255786562","03059","Neutral"
"308","0.461233527657113","-1.25087018476019","10584","Neutral"
"309","-1.00829655773246","-1.95910057649274","13284","Neutral"
"310","-0.195936622999397","2.11250145706134","19439","Neutral"
"311","0.067916577459688","1.87266964972597","18756","Neutral"
"312","0.280468186282027","0.426430940488644","19331","Neutral"
"313","-0.911604199036813","-1.74234323520503","11786","Neutral"
"314","-0.79689601141161","-0.401864606426563","00670","Neutral"
"315","2.21220808470776","0.692760543046558","05803","Neutral"
"316","-0.794597228814869","-0.387200463530374","03214","Neutral"
"317","1.56679356594708","0.430792707598362","01854","Neutral"
"318","0.54463401911808","0.373988746716925","15643","Neutral"
"319","0.927308291619663","-0.478399218848076","14209","Neutral"
"320","0.849196056138362","-1.47005228543474","05192","Neutral"
"321","-1.06812369306549","-1.41403510495823","13269","Neutral"
"322","0.131623213391914","1.61022822549119","13747","Neutral"
"323","-0.795421858069192","-0.399474554722107","02443","Neutral"
"324","-0.35396529065883","1.92005230999273","20817","Neutral"
"325","-0.559246149622101","-0.771400485392247","13642","Neutral"
"326","-1.16667270250591","1.22004785500553","21430","Neutral"
"327","-1.56036663757669","-0.804380876456299","15555","Neutral"
"328","-0.259642663221517","-0.92989983775998","14508","Neutral"
"329","1.8852598771014","1.00586922268825","18221","Neutral"
"330","-1.27818676532115","-1.54868507831057","12991","Neutral"
"331","1.92760633282096","-0.757344637936402","14452","Neutral"
"332","1.88060810290854","1.00935884095137","17733","Neutral"
"333","-0.883144309021343","1.08315907875499","20112","Neutral"
"334","-1.45311614505978","0.435446992272608","02568","Neutral"
"335","-0.632592449645656","-0.667584288723904","13640","Neutral"
"336","0.00709249908514892","-0.812232462662578","01637","Neutral"
"337","0.875253969161977","2.15857787733124","13491","Neutral"
"338","0.193473261194839","0.00623039462116694","19460","Neutral"
"339","-0.885106257424344","1.08758385573833","20558","Neutral"
"340","0.368034435697246","-0.913507660416801","17664","Neutral"
"341","-0.88842957962373","1.08540664937673","20310","Neutral"
"342","-0.577751791841933","0.959416443310164","20757","Neutral"
"343","-0.294642471969556","-0.934634164090415","13736","Neutral"
"344","1.12333409464123","0.0957643488811974","18177","Neutral"
"345","0.123804124504385","-0.941451392871259","13355","Neutral"
"346","0.711739083992308","-0.827923882436486","15422","Neutral"
"347","0.583119235983797","0.0149694933663794","03955","Neutral"
"348","-0.497586261834449","-0.762868923993211","14416","Neutral"
"349","-0.892159544064242","1.08702127820288","21252","Neutral"
"350","0.0616733739367617","1.87224415551873","18612","Neutral"
"351","1.28399714860526","-0.389903386117857","13932","Neutral"
"352","-1.22907715030631","-1.70024472309601","15050","Neutral"
"353","0.451579159824675","-0.00631840159502155","17013","Neutral"
"354","0.376402055643487","0.0504793262543733","13197","Neutral"
"355","-0.087190711331169","0.0345546288935427","10687","Neutral"
"356","0.81132832594403","-0.00305893640678243","19286","Neutral"
"357","1.97268830128748","1.03666825778237","03135","Neutral"
"358","-0.888980304584649","1.08076273761425","21037","Neutral"
"359","2.40643002548193","0.960080671419355","14020","Neutral"
"360","-0.97920171886426","-1.94393026808689","05256","Neutral"
"361","1.87844950393253","0.978738978227515","03190","Neutral"
"362","2.11555458679496","0.654588928312423","10491","Neutral"
"363","0.801261767795337","0.632737493063203","11911","Neutral"
"364","-1.56213347341739","-0.8193475172181","15697","Neutral"
"365","-0.24268260458606","1.4183040151539","21044","Neutral"
"366","-0.25969917420871","-0.929921673100875","13923","Neutral"
"367","-0.25969917420871","-0.929921673100875","14118","Neutral"
"368","-0.980244492398373","1.4434759030056","20695","Neutral"
"369","-0.222167902917205","-1.84425557968665","07367","Neutral"
"370","0.473205034782378","-0.982123296640771","16098","Neutral"
"371","-0.0560907895271924","-1.9517716275582","07071","Neutral"
"372","1.80449683768439","-1.3748951264776","13028","Neutral"
"373","2.3359929950393","-0.360296464074449","09094","Neutral"
"374","2.37583978304456","1.07019923100514","06475","Neutral"
"375","0.90175196093599","-1.45228407494613","05168","Neutral"
"376","-1.1001743508457","-1.21540508556111","02062","Neutral"
"377","0.182983750402605","-1.51628580606404","11462","Neutral"
"378","-0.253162807460236","-2.17898083203733","15357","Neutral"
"379","-0.224043230854892","0.966832282899185","14244","Neutral"
"380","-0.654607794984938","0.4506190663012","02456","Neutral"
"381","-0.259718404562312","-0.929928945609532","14346","Neutral"
"382","-0.462613196533062","-1.72643036833004","08961","Neutral"
"383","0.473460917015985","-1.42707876624297","06493","Neutral"
"384","0.844815032519481","-0.658911009954352","13485","Neutral"
"385","-0.23189260434025","0.967041826138953","13621","Neutral"
"386","-0.913748079057698","-0.500711609931768","18269","Neutral"
"387","-0.250936778784151","-0.692179881791131","09786","Neutral"
"388","0.898054743238564","-2.46603498333554","00101","Neutral"
"389","-0.956396899429362","1.11540540630827","21032","Neutral"
"390","-0.202361564439368","2.11738072381125","19889","Neutral"
"391","2.29586059544378","-0.125897720449171","21068","Neutral"
"392","1.39467125386833","1.55812311246845","06185","Neutral"
"393","-1.39511867770519","-1.4380706148873","15557","Neutral"
"394","-0.96224843704545","1.11964402712874","20189","Neutral"
"395","0.154826613310445","0.130716258310042","12820","Neutral"
"396","-1.28041912142054","1.8778804053327","21266","Neutral"
"397","1.88988301161759","1.00024151925828","19358","Neutral"
"398","0.0640396720681399","1.79878119470569","19322","Neutral"
"399","-0.205019495259818","0.951738240585232","13368","Neutral"
"400","0.725426549918141","-1.10437192942521","09559","Neutral"
"401","-0.0891272115355958","1.39607063456789","12424","Neutral"
"402","-0.590640782273582","0.885479611261334","13773","Neutral"
"403","2.63345384043033","0.682053791409811","13438","Neutral"
"404","-0.00499577904460783","-1.52044374594208","15179","Neutral"
"405","0.977814105926143","-0.777939282173885","13363","Neutral"
"406","0.856362414418129","-0.598606998942807","13793","Neutral"
"407","-0.278605702064978","-1.47181310455289","17984","Neutral"
"408","2.09958895988994","-0.488513377036625","03272","Neutral"
"409","0.478415867100731","-0.232094249720193","03699","Neutral"
"410","-1.26199002842975","1.28275560423931","20234","Neutral"
"411","-0.791327219835208","-0.396803163734636","00612","Neutral"
"412","0.0516646933769961","0.677816695341541","13574","Neutral"
"413","0.595923351699168","0.352600619747708","12439","Neutral"
"414","0.78936485396745","1.50322621955138","13272","Neutral"
"415","0.704097828108654","0.804774379389231","16071","Neutral"
"416","1.83880115688141","1.64351583336214","20596","Neutral"
"417","0.629429556399171","-0.29394006990644","06118","Neutral"
"418","0.443436023788209","-1.84726119149808","04267","Neutral"
"419","1.36746850630919","0.135532427288491","18408","Neutral"
"420","-1.16129439038983","-1.85849478471784","13170","Neutral"
"421","-0.50460189346506","-1.52150314503217","19500","Neutral"
"422","1.2620205434216","1.44392869100223","06283","Neutral"
"423","2.41440509635934","0.983041480208406","14248","Neutral"
"424","0.925157135342826","-0.905498082652053","18222","Neutral"
"425","0.137071837117285","1.59843099075121","13934","Neutral"
"426","-0.238960474589875","-0.820419004053825","13693","Neutral"
"427","-0.62924012768328","0.921289590035337","20457","Neutral"
"428","-0.518049176966463","-1.92989463793836","11843","Neutral"
"429","0.975309581343671","-0.642058025971213","19524","Neutral"
"430","0.100471169310579","-1.32081428710043","09450","Neutral"
"431","-0.481680580252778","-0.718266893992808","14442","Neutral"
"432","-0.250655027278854","-0.815112536627473","13742","Neutral"
"433","1.55219690797692","-0.764426838225123","05382","Neutral"
"434","0.864238990005602","0.225196875741591","14271","Neutral"
"435","0.864238990005602","0.22519687574159","14391","Neutral"
"436","-0.978804315154253","-1.27742926330078","15584","Neutral"
"437","-0.56501901404123","-2.2610942953512","13606","Neutral"
"438","1.57964412180483","-0.327900457338573","13761","Neutral"
"439","-0.655192771280604","1.25102280751592","14181","Neutral"
"440","0.137065160186031","1.59843726894769","14228","Neutral"
"441","2.55216684493689","0.63965373799922","14335","Neutral"
"442","0.136681155866543","-0.754465913499707","13664","Neutral"
"443","1.20466153365293","-1.08134813057478","09953","Neutral"
"444","-0.668930301869148","0.92083127341749","14128","Neutral"
"445","-0.616803506741039","0.89461656700273","13745","Neutral"
"446","0.137063194964699","1.5984391168065","13601","Neutral"
"447","0.40388510379454","-1.37360153319007","09903","Neutral"
"448","0.88566125279602","0.224373477516445","13565","Neutral"
"449","0.88566125279602","0.224373477516445","13750","Neutral"
"450","0.88566125279602","0.224373477516445","14191","Neutral"
"451","0.77435825722389","-2.38932531977552","14204","Neutral"
"452","-0.996933297557092","1.13727267360074","21240","Neutral"
"453","-1.23669904176797","1.25150945636774","21038","Neutral"
"454","0.89250933577043","-0.405099179514454","01842","Neutral"
"455","0.987705646000063","-0.215194683579716","00275","Neutral"
"456","0.511670008314055","-1.92954682760869","13462","Neutral"
"457","-0.101742033353282","-1.42759632607979","18014","Neutral"
"458","2.30431109068352","0.0730775140737583","19458","Neutral"
"459","-1.1780073454685","-0.464588735455865","14108","Neutral"
"460","-0.0454244725122795","-1.69313876664115","17707","Neutral"
"461","-1.19800337075782","1.23665805703477","21254","Neutral"
"462","0.773970588533893","0.116126288878201","06918","Neutral"
"463","-1.16574899406091","-0.462611820749986","13503","Neutral"
"464","-0.152989081754384","-1.56953446997614","17499","Neutral"
"465","-2.07552878186971","-0.30402348731471","13190","Neutral"
"466","0.32189929475524","-1.61204428702266","19570","Neutral"
"467","1.56216876534211","-1.38056309171289","10760","Neutral"
"468","0.596502192999869","-1.16996317981414","13271","Neutral"
"469","0.266025091156992","-1.31447477349484","08850","Neutral"
"470","-0.199222145539246","-1.79955958232997","11811","Neutral"
"471","0.267430399952884","-1.31383274349717","03225","Neutral"
"472","2.64960012683111","0.636202497422935","19518","Neutral"
"473","0.108973389446109","-1.23759285585579","10506","Neutral"
"474","-0.361650741756745","-1.74550672349697","10586","Neutral"
"475","1.57135056587642","2.25541635239133","14372","Neutral"
"476","2.7883715568635","0.924943226736354","05258","Neutral"
"477","0.066561437384635","-0.141151556591959","19480","Neutral"
"478","-0.639327715394905","-0.331472754212417","12813","Neutral"
"479","-0.53635688692922","-1.57850254734941","15653","Neutral"
